,path,filename,split_filename,original_filename,new_filename,safe_to_walk,roadway_width,crosswalk,crosswalk_signal,traffic_light,car,scooter,bike,other_obstacles,no_obstacle_in_crosswalk,weather,subset
407,V_pic/IMG_3381.jpg,IMG_3381.jpg,IMG_3381,IMG_3381.HEIC,000440.jpg,1,6.6,1,1,2,0,0,0,0,1,1,train
408,V_pic/IMG_7859.jpg,IMG_7859.jpg,IMG_7859,IMG_7859.HEIC,000441.jpg,0,25.8,1,0,0,1,0,0,0,0,0,train
409,V_pic/IMG_20210608_154034.jpg,IMG_20210608_154034.jpg,IMG_20210608_154034,IMG_20210608_154034.jpg,000442.jpg,1,33.4,1,1,1,0,0,0,0,1,0,train
410,V_pic/IMG_20210604_151453.jpg,IMG_20210604_151453.jpg,IMG_20210604_151453,IMG_20210604_151453.jpg,000443.jpg,0,16.6,1,1,1,1,0,0,0,0,1,train
411,V_pic/IMG_20210609_162844.jpg,IMG_20210609_162844.jpg,IMG_20210609_162844,IMG_20210609_162844.jpg,000444.jpg,0,14.4,1,0,2,0,0,0,0,1,0,val
412,V_pic/IMG_3395.jpg,IMG_3395.jpg,IMG_3395,IMG_3395.HEIC,000445.jpg,1,21.5,1,1,1,0,0,0,0,1,1,train
413,V_pic/IMG_7865.jpg,IMG_7865.jpg,IMG_7865,IMG_7865.HEIC,000446.jpg,0,25.8,1,0,1,0,0,0,0,1,0,train
414,V_pic/IMG_7871.jpg,IMG_7871.jpg,IMG_7871,IMG_7871.HEIC,000447.jpg,1,14.3,1,1,2,0,0,0,0,1,0,test
415,V_pic/IMG_3430.jpg,IMG_3430.jpg,IMG_3430,IMG_3430.JPG,000448.jpg,1,24.3,1,1,1,0,0,0,0,1,1,train
416,V_pic/IMG_3356.jpg,IMG_3356.jpg,IMG_3356,IMG_3356.HEIC,000449.jpg,0,16.0,1,2,0,0,0,0,0,1,1,train
417,V_pic/IMG_20210609_164212.jpg,IMG_20210609_164212.jpg,IMG_20210609_164212,IMG_20210609_164212.jpg,000450.jpg,0,6.1,1,0,2,0,0,0,0,1,0,train
418,V_pic/IMG_3431.jpg,IMG_3431.jpg,IMG_3431,IMG_3431.JPG,000451.jpg,0,24.3,1,1,2,0,1,0,0,0,1,train
419,V_pic/IMG_3343.jpg,IMG_3343.jpg,IMG_3343,IMG_3343.HEIC,000452.jpg,1,14.9,1,2,1,0,0,0,0,1,1,train
420,V_pic/IMG_7870.jpg,IMG_7870.jpg,IMG_7870,IMG_7870.HEIC,000453.jpg,1,25.8,1,1,0,0,0,0,0,1,0,train
421,V_pic/IMG_20210607_201748.jpg,IMG_20210607_201748.jpg,IMG_20210607_201748,IMG_20210607_201748.jpg,000454.jpg,0,20.0,1,0,0,1,0,0,0,0,2,train
422,V_pic/IMG_7864.jpg,IMG_7864.jpg,IMG_7864,IMG_7864.HEIC,000455.jpg,0,8.9,1,0,2,0,0,0,0,1,0,train
423,V_pic/IMG_20210604_153537.jpg,IMG_20210604_153537.jpg,IMG_20210604_153537,IMG_20210604_153537.jpg,000456.jpg,1,16.6,1,1,2,0,0,0,0,1,1,train
424,V_pic/IMG_7858.jpg,IMG_7858.jpg,IMG_7858,IMG_7858.HEIC,000457.jpg,1,25.4,1,1,2,0,0,0,0,1,0,train
425,V_pic/IMG_8028.jpg,IMG_8028.jpg,IMG_8028,IMG_8028.HEIC,000458.jpg,1,27.2,1,1,2,0,0,0,0,1,0,train
426,V_pic/IMG_20210609_161627.jpg,IMG_20210609_161627.jpg,IMG_20210609_161627,IMG_20210609_161627.jpg,000459.jpg,0,22.3,1,1,1,0,0,0,1,0,0,train
427,V_pic/IMG_8014.jpg,IMG_8014.jpg,IMG_8014,IMG_8014.HEIC,000460.jpg,0,8.4,1,0,1,0,0,0,0,1,0,train
428,V_pic/IMG_3814.jpg,IMG_3814.jpg,IMG_3814,IMG_3814.jpg,000461.jpg,1,20.0,1,1,0,0,0,0,0,1,1,train
429,V_pic/IMG_20210607_202043.jpg,IMG_20210607_202043.jpg,IMG_20210607_202043,IMG_20210607_202043.jpg,000462.jpg,1,18.5,1,1,2,0,0,0,0,1,2,train
430,V_pic/IMG_3828.jpg,IMG_3828.jpg,IMG_3828,IMG_3828.jpg,000463.jpg,0,15.1,1,1,2,1,0,0,0,0,1,train
431,V_pic/IMG_20210604_153735.jpg,IMG_20210604_153735.jpg,IMG_20210604_153735,IMG_20210604_153735.jpg,000464.jpg,0,31.2,1,0,1,0,0,0,0,1,1,train
432,V_pic/IMG_4014.jpg,IMG_4014.jpg,IMG_4014,IMG_4014.HEIC,000465.jpg,0,34.8,1,2,1,0,0,0,0,1,0,train
433,V_pic/IMG_4028.jpg,IMG_4028.jpg,IMG_4028,IMG_4028.HEIC,000466.jpg,1,26.5,1,1,2,0,0,0,0,1,0,train
434,V_pic/IMG_3960.jpg,IMG_3960.jpg,IMG_3960,IMG_3960.HEIC,000467.jpg,1,23.0,1,1,1,0,0,0,0,1,0,train
435,V_pic/IMG_3974.jpg,IMG_3974.jpg,IMG_3974,IMG_3974.HEIC,000468.jpg,1,11.0,1,1,2,0,0,0,0,1,0,train
436,V_pic/IMG_20210607_202137.jpg,IMG_20210607_202137.jpg,IMG_20210607_202137,IMG_20210607_202137.jpg,000469.jpg,1,20.0,1,1,1,0,0,0,0,1,2,train
437,V_pic/IMG_3790.jpg,IMG_3790.jpg,IMG_3790,IMG_3790.HEIC,000470.jpg,0,25.2,1,0,0,0,0,0,0,1,1,train
438,V_pic/IMG_3948.jpg,IMG_3948.jpg,IMG_3948,IMG_3948.HEIC,000471.jpg,1,23.0,1,1,2,0,0,0,0,1,0,train
439,V_pic/IMG_20210607_201827.jpg,IMG_20210607_201827.jpg,IMG_20210607_201827,IMG_20210607_201827.jpg,000472.jpg,1,20.0,1,1,1,0,0,1,0,1,2,train
440,V_pic/S__72155180.jpg,S__72155180.jpg,S__72155180,S__72155180.jpg,000473.jpg,1,16.4,1,1,1,0,0,0,0,1,0,val
441,V_pic/IMG_7723.jpg,IMG_7723.jpg,IMG_7723,IMG_7723.jpeg,000474.jpg,1,6.7,1,1,1,0,0,0,0,1,1,train
442,V_pic/IMG_7737.jpg,IMG_7737.jpg,IMG_7737,IMG_7737.jpeg,000475.jpg,1,6.7,1,1,2,0,0,0,0,1,1,val
1103,V_pic/S__72155157.jpg,S__72155157.jpg,S__72155157,S__72155157.jpg,000476.jpg,0,16.4,1,1,2,0,1,0,0,0,0,reserved
443,V_pic/IMG_7904.jpg,IMG_7904.jpg,IMG_7904,IMG_7904.HEIC,000477.jpg,1,27.8,1,1,1,0,0,0,0,1,0,train
444,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_75.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_75.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_75,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_75.jpg,000478.jpg,1,4.4,1,1,2,0,0,0,0,1,0,train
1104,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_61.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_61.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_61,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_61.jpg,000479.jpg,0,29.4,1,2,2,1,0,0,0,0,0,reserved
445,V_pic/IMG_7910.jpg,IMG_7910.jpg,IMG_7910,IMG_7910.HEIC,000480.jpg,1,25.5,1,1,2,0,0,0,0,1,0,train
446,V_pic/IMG_7938.jpg,IMG_7938.jpg,IMG_7938,IMG_7938.HEIC,000481.jpg,1,18.6,1,1,2,0,0,0,0,1,0,val
447,V_pic/IMG_20210604_153457.jpg,IMG_20210604_153457.jpg,IMG_20210604_153457,IMG_20210604_153457.jpg,000482.jpg,0,16.6,1,1,1,1,0,0,0,0,1,train
448,V_pic/IMG_20210609_162925.jpg,IMG_20210609_162925.jpg,IMG_20210609_162925,IMG_20210609_162925.jpg,000483.jpg,1,14.4,1,1,2,0,0,0,0,1,0,train
449,V_pic/S__72155169.jpg,S__72155169.jpg,S__72155169,S__72155169.jpg,000484.jpg,1,14.1,1,1,1,0,0,0,0,1,0,train
450,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_77.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_77.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_77,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_77.jpg,000485.jpg,1,11.5,1,1,2,0,0,0,0,1,0,train
451,V_pic/IMG_7906.jpg,IMG_7906.jpg,IMG_7906,IMG_7906.HEIC,000486.jpg,1,11.1,1,1,1,0,0,0,0,1,0,train
452,V_pic/S__72155155.jpg,S__72155155.jpg,S__72155155,S__72155155.jpg,000487.jpg,0,16.4,1,0,2,0,1,0,0,1,0,train
453,V_pic/IMG_7912.jpg,IMG_7912.jpg,IMG_7912,IMG_7912.HEIC,000488.jpg,0,7.1,1,0,2,0,0,0,0,1,0,train
454,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_63.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_63.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_63,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_63.jpg,000489.jpg,0,14.7,1,0,2,1,0,0,0,0,0,train
455,V_pic/IMG_20210609_164359.jpg,IMG_20210609_164359.jpg,IMG_20210609_164359,IMG_20210609_164359.jpg,000490.jpg,0,37.7,1,0,1,0,0,0,0,1,0,train
456,V_pic/IMG_7721.jpg,IMG_7721.jpg,IMG_7721,IMG_7721.jpeg,000491.jpg,0,16.2,1,0,0,0,0,0,0,1,1,train
457,V_pic/IMG_3547.jpg,IMG_3547.jpg,IMG_3547,IMG_3547.JPG,000492.jpg,1,30.2,1,1,1,0,0,0,0,1,1,train
458,V_pic/IMG_7735.jpg,IMG_7735.jpg,IMG_7735,IMG_7735.jpeg,000493.jpg,0,10.9,1,0,0,0,0,0,0,1,1,train
459,V_pic/IMG_20210607_201831.jpg,IMG_20210607_201831.jpg,IMG_20210607_201831,IMG_20210607_201831.jpg,000494.jpg,1,20.0,1,1,1,0,0,1,0,1,2,train
460,V_pic/IMG_7709.jpg,IMG_7709.jpg,IMG_7709,IMG_7709.jpeg,000495.jpg,1,16.2,1,1,2,0,0,0,0,1,1,test
461,V_pic/IMG_20210608_154802.jpg,IMG_20210608_154802.jpg,IMG_20210608_154802,IMG_20210608_154802.jpg,000496.jpg,1,12.1,1,1,2,0,0,0,0,1,0,train
462,V_pic/IMG_20210604_153657.jpg,IMG_20210604_153657.jpg,IMG_20210604_153657,IMG_20210604_153657.jpg,000497.jpg,1,31.2,1,1,1,0,0,0,0,1,1,val
463,V_pic/IMG_20210604_153643.jpg,IMG_20210604_153643.jpg,IMG_20210604_153643,IMG_20210604_153643.jpg,000498.jpg,1,31.2,1,1,0,0,0,0,0,1,1,train
464,V_pic/IMG_3962.jpg,IMG_3962.jpg,IMG_3962,IMG_3962.HEIC,000499.jpg,1,6.5,1,1,2,0,0,0,0,1,0,train
465,V_pic/IMG_3976.jpg,IMG_3976.jpg,IMG_3976,IMG_3976.HEIC,000500.jpg,1,23.0,1,1,2,0,0,0,0,1,1,val
466,V_pic/IMG_3989.jpg,IMG_3989.jpg,IMG_3989,IMG_3989.HEIC,000501.jpg,0,6.6,1,0,2,0,0,0,0,1,1,train
467,V_pic/IMG_4016.jpg,IMG_4016.jpg,IMG_4016,IMG_4016.HEIC,000502.jpg,1,15.2,1,1,2,0,0,0,0,1,0,train
468,V_pic/IMG_3816.jpg,IMG_3816.jpg,IMG_3816,IMG_3816.jpg,000503.jpg,1,20.0,1,1,2,0,0,0,0,1,1,train
469,V_pic/IMG_20210607_202727.jpg,IMG_20210607_202727.jpg,IMG_20210607_202727,IMG_20210607_202727.jpg,000504.jpg,1,20.7,1,1,2,0,0,0,0,1,2,train
470,V_pic/IMG_20210610_130644.jpg,IMG_20210610_130644.jpg,IMG_20210610_130644,IMG_20210610_130644.jpg,000505.jpg,0,16.7,1,0,2,0,0,0,0,1,0,val
471,V_pic/IMG_3802.jpg,IMG_3802.jpg,IMG_3802,IMG_3802.HEIC,000506.jpg,0,22.5,1,0,0,0,1,0,0,0,1,train
472,V_pic/IMG_8002.jpg,IMG_8002.jpg,IMG_8002,IMG_8002.HEIC,000507.jpg,0,8.0,1,0,0,0,0,0,0,1,0,train
473,V_pic/IMG_8016.jpg,IMG_8016.jpg,IMG_8016,IMG_8016.HEIC,000508.jpg,1,25.8,1,2,0,0,0,0,0,1,0,train
474,V_pic/IMG_3396.jpg,IMG_3396.jpg,IMG_3396,IMG_3396.HEIC,000509.jpg,1,6.5,1,1,2,0,0,0,0,1,1,train
475,V_pic/IMG_20210608_154023.jpg,IMG_20210608_154023.jpg,IMG_20210608_154023,IMG_20210608_154023.jpg,000510.jpg,0,33.4,1,1,1,0,1,0,0,0,0,train
476,V_pic/IMG_3382.jpg,IMG_3382.jpg,IMG_3382,IMG_3382.HEIC,000511.jpg,0,21.5,1,0,0,0,0,0,0,1,1,train
477,V_pic/IMG_20210607_202257.jpg,IMG_20210607_202257.jpg,IMG_20210607_202257,IMG_20210607_202257.jpg,000512.jpg,1,20.7,1,1,2,0,0,0,0,1,2,train
478,V_pic/IMG_7872.jpg,IMG_7872.jpg,IMG_7872,IMG_7872.HEIC,000513.jpg,0,21.8,1,0,0,0,0,0,0,1,0,train
479,V_pic/IMG_7866.jpg,IMG_7866.jpg,IMG_7866,IMG_7866.HEIC,000514.jpg,1,8.9,1,1,1,0,0,0,0,1,0,train
480,V_pic/IMG_20210604_153509.jpg,IMG_20210604_153509.jpg,IMG_20210604_153509,IMG_20210604_153509.jpg,000515.jpg,1,16.6,1,1,1,0,0,0,0,1,1,train
481,V_pic/IMG_3355.jpg,IMG_3355.jpg,IMG_3355,IMG_3355.HEIC,000516.jpg,0,15.0,1,0,0,1,1,0,0,0,1,test
482,V_pic/IMG_3433.jpg,IMG_3433.jpg,IMG_3433,IMG_3433.JPG,000517.jpg,0,24.3,1,1,2,1,0,0,0,0,1,test
483,V_pic/IMG_7899.jpg,IMG_7899.jpg,IMG_7899,IMG_7899.HEIC,000518.jpg,1,7.5,1,1,2,0,0,0,0,1,0,train
484,V_pic/IMG_7898.jpg,IMG_7898.jpg,IMG_7898,IMG_7898.HEIC,000519.jpg,1,7.5,1,1,2,0,0,0,0,1,0,train
485,V_pic/IMG_3426.jpg,IMG_3426.jpg,IMG_3426,IMG_3426.JPG,000520.jpg,1,24.3,1,1,1,0,0,0,0,1,1,train
486,V_pic/IMG_3354.jpg,IMG_3354.jpg,IMG_3354,IMG_3354.HEIC,000521.jpg,0,24.0,1,0,2,0,1,0,0,0,1,train
487,V_pic/IMG_3432.jpg,IMG_3432.jpg,IMG_3432,IMG_3432.JPG,000522.jpg,0,24.3,1,1,2,1,0,0,0,0,1,train
488,V_pic/IMG_7867.jpg,IMG_7867.jpg,IMG_7867,IMG_7867.HEIC,000523.jpg,1,8.9,1,1,2,0,0,0,0,1,0,train
489,V_pic/IMG_20210608_153017.jpg,IMG_20210608_153017.jpg,IMG_20210608_153017,IMG_20210608_153017.jpg,000524.jpg,0,31.6,1,1,1,1,0,0,0,0,0,test
490,V_pic/IMG_7873.jpg,IMG_7873.jpg,IMG_7873,IMG_7873.HEIC,000525.jpg,1,21.8,1,1,0,0,0,0,0,1,0,train
491,V_pic/IMG_20210608_153759.jpg,IMG_20210608_153759.jpg,IMG_20210608_153759,IMG_20210608_153759.jpg,000526.jpg,1,9.2,1,1,2,0,0,0,0,1,0,train
492,V_pic/IMG_20210604_151323.jpg,IMG_20210604_151323.jpg,IMG_20210604_151323,IMG_20210604_151323.jpg,000527.jpg,1,31.9,1,1,0,0,0,0,0,1,1,train
493,V_pic/IMG_3383.jpg,IMG_3383.jpg,IMG_3383,IMG_3383.HEIC,000528.jpg,1,21.5,1,1,1,0,0,0,0,1,1,train
494,V_pic/IMG_8017.jpg,IMG_8017.jpg,IMG_8017,IMG_8017.HEIC,000529.jpg,1,25.8,1,1,1,0,0,0,0,1,0,train
495,V_pic/IMG_8003.jpg,IMG_8003.jpg,IMG_8003,IMG_8003.HEIC,000530.jpg,0,14.0,1,0,2,0,1,0,0,0,0,train
496,V_pic/IMG_3803.jpg,IMG_3803.jpg,IMG_3803,IMG_3803.HEIC,000531.jpg,0,29.0,1,0,1,0,0,0,0,1,1,train
497,V_pic/IMG_3817.jpg,IMG_3817.jpg,IMG_3817,IMG_3817.jpg,000532.jpg,1,20.0,1,1,2,0,0,0,0,1,1,train
498,V_pic/IMG_4017.jpg,IMG_4017.jpg,IMG_4017,IMG_4017.HEIC,000533.jpg,0,10.6,1,0,0,0,0,0,0,1,0,train
499,V_pic/IMG_3988.jpg,IMG_3988.jpg,IMG_3988,IMG_3988.HEIC,000534.jpg,1,23.0,1,1,2,0,0,0,0,1,0,train
500,V_pic/IMG_3744.jpg,IMG_3744.jpg,IMG_3744,IMG_3744.JPG,000535.jpg,1,6.4,1,1,2,0,0,0,0,1,1,train
501,V_pic/IMG_3977.jpg,IMG_3977.jpg,IMG_3977,IMG_3977.HEIC,000536.jpg,1,23.0,1,1,2,0,0,0,0,1,1,train
502,V_pic/IMG_20210610_130725.jpg,IMG_20210610_130725.jpg,IMG_20210610_130725,IMG_20210610_130725.jpg,000537.jpg,1,16.7,1,1,2,0,0,0,0,1,0,train
503,V_pic/IMG_3963.jpg,IMG_3963.jpg,IMG_3963,IMG_3963.HEIC,000538.jpg,1,6.5,1,1,2,0,0,0,0,1,1,test
504,V_pic/IMG_3793.jpg,IMG_3793.jpg,IMG_3793,IMG_3793.JPG,000539.jpg,1,25.2,1,1,1,0,0,0,0,1,1,train
1105,V_pic/IMG_7708.jpg,IMG_7708.jpg,IMG_7708,IMG_7708.jpeg,000540.jpg,0,10.9,1,1,2,0,1,0,0,0,1,reserved
505,V_pic/S__72155197.jpg,S__72155197.jpg,S__72155197,S__72155197.jpg,000541.jpg,0,18.5,1,0,2,1,0,0,0,0,0,test
506,V_pic/IMG_7734.jpg,IMG_7734.jpg,IMG_7734,IMG_7734.jpeg,000542.jpg,1,6.7,1,1,1,0,0,0,0,1,1,train
507,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_89.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_89.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_89,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_89.jpg,000543.jpg,0,23.6,1,0,2,0,1,0,0,0,0,train
508,V_pic/IMG_20210608_153822.jpg,IMG_20210608_153822.jpg,IMG_20210608_153822,IMG_20210608_153822.jpg,000544.jpg,1,9.2,1,1,2,0,0,0,0,1,0,train
509,V_pic/IMG_3546.jpg,IMG_3546.jpg,IMG_3546,IMG_3546.JPG,000545.jpg,1,30.2,1,1,1,0,0,0,0,1,1,train
510,V_pic/IMG_7720.jpg,IMG_7720.jpg,IMG_7720,IMG_7720.jpeg,000546.jpg,0,16.2,1,0,2,1,0,0,0,0,1,train
511,V_pic/IMG_7913.jpg,IMG_7913.jpg,IMG_7913,IMG_7913.HEIC,000547.jpg,0,25.5,1,0,2,0,0,0,0,1,0,train
512,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_62.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_62.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_62,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_62.jpg,000548.jpg,0,14.7,1,0,2,1,0,0,0,0,0,train
513,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_76.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_76.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_76,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_76.jpg,000549.jpg,0,11.5,1,1,2,1,0,0,0,0,0,train
514,V_pic/IMG_7907.jpg,IMG_7907.jpg,IMG_7907,IMG_7907.HEIC,000550.jpg,1,11.1,1,1,2,0,0,0,0,1,0,train
515,V_pic/S__72155168.jpg,S__72155168.jpg,S__72155168,S__72155168.jpg,000551.jpg,0,14.1,1,1,1,0,1,0,0,0,0,train
1106,V_pic/IMG_7922.jpg,IMG_7922.jpg,IMG_7922,IMG_7922.HEIC,000552.jpg,0,16.2,1,0,0,0,0,0,0,1,0,reserved
516,V_pic/S__72155171.jpg,S__72155171.jpg,S__72155171,S__72155171.jpg,000553.jpg,0,14.1,1,0,0,0,0,0,0,1,0,train
517,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_53.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_53.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_53,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_53.jpg,000554.jpg,1,10.7,1,2,2,0,0,0,0,1,0,train
518,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_47.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_47.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_47,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_47.jpg,000555.jpg,0,10.7,1,2,2,1,0,0,0,0,0,train
519,V_pic/IMG_7936.jpg,IMG_7936.jpg,IMG_7936,IMG_7936.HEIC,000556.jpg,1,10.3,1,1,2,0,0,0,0,1,0,train
1107,V_pic/S__72155165.jpg,S__72155165.jpg,S__72155165,S__72155165.jpg,000557.jpg,0,14.1,1,1,1,1,0,0,0,0,0,reserved
520,V_pic/IMG_20210604_151514.jpg,IMG_20210604_151514.jpg,IMG_20210604_151514,IMG_20210604_151514.jpg,000558.jpg,1,16.6,1,1,1,0,0,0,0,1,1,train
521,V_pic/S__72155159.jpg,S__72155159.jpg,S__72155159,S__72155159.jpg,000559.jpg,0,16.4,0,1,2,1,0,0,0,0,0,train
522,V_pic/IMG_7739.jpg,IMG_7739.jpg,IMG_7739,IMG_7739.jpeg,000560.jpg,0,6.9,1,2,0,0,0,0,0,1,1,train
523,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_90.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_90.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_90,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_90.jpg,000561.jpg,0,23.6,1,0,0,0,0,0,0,1,0,train
524,V_pic/IMG_20210608_154826.jpg,IMG_20210608_154826.jpg,IMG_20210608_154826,IMG_20210608_154826.jpg,000562.jpg,1,12.1,1,2,2,0,0,0,0,1,0,train
1108,V_pic/o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_84.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_84.jpg,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_84,o013ec39f7e3ed313e7085914aa1cee71_4620693218545359526_210610_84.jpg,000563.jpg,0,11.5,1,2,2,0,1,0,0,0,0,reserved
525,V_pic/IMG_20210609_162042.jpg,IMG_20210609_162042.jpg,IMG_20210609_162042,IMG_20210609_162042.jpg,000564.jpg,0,36.3,1,1,1,1,1,0,0,0,0,train
526,V_pic/IMG_7705.jpg,IMG_7705.jpg,IMG_7705,IMG_7705.jpeg,000565.jpg,0,10.9,1,0,0,0,1,0,0,0,1,train
527,V_pic/IMG_7711.jpg,IMG_7711.jpg,IMG_7711,IMG_7711.jpeg,000566.jpg,0,19.2,1,0,0,0,1,0,0,0,1,train
528,V_pic/IMG_3946.jpg,IMG_3946.jpg,IMG_3946,IMG_3946.HEIC,000567.jpg,0,23.0,1,1,2,1,0,0,0,0,1,train
529,V_pic/IMG_3952.jpg,IMG_3952.jpg,IMG_3952,IMG_3952.HEIC,000568.jpg,0,6.5,1,0,2,0,0,0,0,1,1,train
530,V_pic/IMG_20210610_130714.jpg,IMG_20210610_130714.jpg,IMG_20210610_130714,IMG_20210610_130714.jpg,000569.jpg,1,36.3,1,1,0,0,0,0,0,1,0,train
531,V_pic/IMG_20210608_155047.jpg,IMG_20210608_155047.jpg,IMG_20210608_155047,IMG_20210608_155047.jpg,000570.jpg,0,32.2,1,0,2,0,0,0,0,1,0,train
532,V_pic/IMG_20210608_153350.jpg,IMG_20210608_153350.jpg,IMG_20210608_153350,IMG_20210608_153350.jpg,000571.jpg,1,33.4,1,1,1,0,0,0,0,1,0,train
533,V_pic/IMG_20210610_130728.jpg,IMG_20210610_130728.jpg,IMG_20210610_130728,IMG_20210610_130728.jpg,000572.jpg,1,16.7,1,1,0,0,0,0,0,1,0,train
534,V_pic/IMG_4032.jpg,IMG_4032.jpg,IMG_4032,IMG_4032.HEIC,000573.jpg,0,9.2,1,0,2,0,0,0,0,1,0,train
535,V_pic/IMG_3985.jpg,IMG_3985.jpg,IMG_3985,IMG_3985.HEIC,000574.jpg,0,23.0,1,0,2,0,0,0,0,1,0,train
536,V_pic/IMG_4026.jpg,IMG_4026.jpg,IMG_4026,IMG_4026.HEIC,000575.jpg,1,26.5,1,1,1,0,0,0,0,1,0,train
537,V_pic/IMG_3991.jpg,IMG_3991.jpg,IMG_3991,IMG_3991.HEIC,000576.jpg,1,6.6,1,1,2,0,0,0,0,1,0,train
538,V_pic/IMG_3832.jpg,IMG_3832.jpg,IMG_3832,IMG_3832.jpg,000577.jpg,1,24.3,1,1,1,0,0,0,0,1,1,train
539,V_pic/IMG_20210608_153542.jpg,IMG_20210608_153542.jpg,IMG_20210608_153542,IMG_20210608_153542.jpg,000578.jpg,1,10.3,1,1,2,0,0,0,0,1,0,train
540,V_pic/IMG_3826.jpg,IMG_3826.jpg,IMG_3826,IMG_3826.jpg,000579.jpg,0,38.2,1,1,2,1,0,0,0,0,1,train
541,V_pic/IMG_8026.jpg,IMG_8026.jpg,IMG_8026,IMG_8026.HEIC,000580.jpg,0,27.2,1,0,2,0,0,0,0,1,0,train
542,V_pic/IMG_8032.jpg,IMG_8032.jpg,IMG_8032,IMG_8032.HEIC,000581.jpg,0,21.8,1,0,2,0,0,0,0,1,0,train
543,V_pic/IMG_7856.jpg,IMG_7856.jpg,IMG_7856,IMG_7856.HEIC,000582.jpg,1,27.4,1,1,0,0,0,0,0,1,0,train
544,V_pic/IMG_7842.jpg,IMG_7842.jpg,IMG_7842,IMG_7842.HEIC,000583.jpg,0,30.1,1,0,0,1,0,0,0,0,0,train
545,V_pic/IMG_20210608_154013.jpg,IMG_20210608_154013.jpg,IMG_20210608_154013,IMG_20210608_154013.jpg,000584.jpg,1,33.4,1,1,0,0,0,1,0,1,0,train
546,V_pic/IMG_7895.jpg,IMG_7895.jpg,IMG_7895,IMG_7895.HEIC,000585.jpg,1,25.3,1,1,1,0,0,0,0,1,0,train
547,V_pic/IMG_7881.jpg,IMG_7881.jpg,IMG_7881,IMG_7881.HEIC,000586.jpg,0,7.8,1,2,2,0,0,0,0,1,0,val
548,V_pic/IMG_3403.jpg,IMG_3403.jpg,IMG_3403,IMG_3403.HEIC,000587.jpg,0,24.3,1,0,0,0,0,0,0,1,1,train
549,V_pic/IMG_20210609_164208.jpg,IMG_20210609_164208.jpg,IMG_20210609_164208,IMG_20210609_164208.jpg,000588.jpg,0,6.1,1,0,2,0,0,0,0,1,0,train
